小区名（链家）,district,小区均价,详情链接,小区名（百度）,具体地址,lng,lat,uid（百度）
南线阁5号院,西城,112967,https://bj.lianjia.com/xiaoqu/1111027378649/,南线阁-5号院,"北京市西城区广安门桥往南50米,南线阁5号院",116.34606375332915,39.88758269802336,3691db0854ec8ae98b2fb507
厂洼街3号院,海淀,112979,https://bj.lianjia.com/xiaoqu/1111027376579/,厂洼街3号院,北京市海淀区厂洼街3号,116.29852826404584,39.95132570277227,1ba3a63110f0578b9868b47b
西便门西里,西城,112982,https://bj.lianjia.com/xiaoqu/1111027380601/,西便门西里小区,北京市西城区西便门外大街西便门西里,116.34602588753005,39.897893068580636,1901d0c97eaa61b7354aae30
海关总署,朝阳,113059,https://bj.lianjia.com/xiaoqu/1111027375009/,中华人民共和国海关总署,北京市东城区建国门内大街6号,116.42520333744915,39.90607805269367,b727458956e27c138bb9882d
民安小区东扬威街,东城,113063,https://bj.lianjia.com/xiaoqu/1111027374044/,民安小区东扬威街,北京市东城区东扬威街,116.42516654390045,39.941611403369215,f43a4cd125ebb8b5c056ac3f
感化胡同14号院,西城,113092,https://bj.lianjia.com/xiaoqu/1111027374573/,感化胡同14号院,北京市西城区感化胡同14号楼,116.35810375750671,39.89264941146305,76b47feaa5dc65c0e50738c9
安贞苑50号院,东城,113172,https://bj.lianjia.com/xiaoqu/1111027375691/,安贞苑-50号院,北京市东城区安定路28号,116.40279651930715,39.96935922450918,855e9b4407bff494ad31e57b
北太平路3号院,海淀,113201,https://bj.lianjia.com/xiaoqu/1111027376116/,北太平路三号院,北京市海淀区北太平路3号,116.26300482528436,39.90300290649247,845f0014c86ec4dd471a32e9
翠微东里,海淀,113224,https://bj.lianjia.com/xiaoqu/1111027376581/,翠微东里,北京市海淀区翠微路1号,116.29523510408201,39.91354331446008,a12baa40e1a5d956e956fab6
大羊宜宾胡同31号院,东城,112387,https://bj.lianjia.com/xiaoqu/1111027374050/,大羊宜宾胡同31号院,北京市东城区大羊宜宾胡同31号,116.42317414065771,39.91210069250333,a449c9e49fd4062beee4a587
泛海国际樱海园,朝阳,112444,https://bj.lianjia.com/xiaoqu/1111027374227/,泛海国际居住区·樱海园,北京市朝阳区辛庄一街28号,116.49058844561357,39.93824725991007,e52b312840827c3bbca82297
白广路东里1号院,西城,112477,https://bj.lianjia.com/xiaoqu/1111040862944/,白广路东里-1号院,北京市西城区白广路东里1号,116.35507985283485,39.88116627600387,0851aae437398933bfa82206
世华龙樾三期,海淀,112486,https://bj.lianjia.com/xiaoqu/1120025504116762/,世华龙樾三期,北京市海淀区西小口地铁站D西南口南150米,116.34497653631671,40.04358524502335,df291cd1ae1f6a2b7069d3f4
瑞安君汇,朝阳,112499,https://bj.lianjia.com/xiaoqu/1111045993904/,瑞安.君汇,北京市朝阳区白家庄北里3号,116.4534348512523,39.930157332786,44c8204ac0a1873395ca0738
酱坊东夹道,东城,112503,https://bj.lianjia.com/xiaoqu/1111041212937/,酱坊东夹道,北京市东城区,116.41439466902222,39.94048541160409,587e6a2b7f7aa865f7c59c52
冠城南园,海淀,112592,https://bj.lianjia.com/xiaoqu/1111027374522/,冠城南园,北京市海淀区马甸东路9号,116.37135267700835,39.97137070609511,edd64ce1a6d199913ee231a9
禾风仕家,东城,112607,https://bj.lianjia.com/xiaoqu/1111027374962/,禾风仕家,北京市东城区朝阳门内大街288号院,116.41545973241519,39.92166328833824,60adcf30fe441f3ac7f02595
远洋万和城A区,朝阳,112694,https://bj.lianjia.com/xiaoqu/1111027382219/,远洋万和城-A区,北京市朝阳区北四环成慧路2号院,116.428499724618,39.9911585213568,cb8fc571ac197d6ec27da295
工体北里,东城,112696,https://bj.lianjia.com/xiaoqu/1111027374716/,工体北里,北京市东城区新中街1条5号,116.43724714379925,39.93411905920408,4e97e941af0871697f29bd7f
车道沟10号院,海淀,112701,https://bj.lianjia.com/xiaoqu/1111027376361/,车道沟-10号院,北京市海淀区紫竹院路69号,116.29559006677124,39.944327259960424,56e88cbaf7021f66a4c7562f
西便门东里,西城,112740,https://bj.lianjia.com/xiaoqu/1111027380593/,西便门东里社区,北京市西城区广安门内街道,116.34891747872872,39.89840768080723,39d43f82d0ef15f8a9059da3
西便门内大街97号院,西城,112775,https://bj.lianjia.com/xiaoqu/1111027380596/,西便门内大街-97号院,北京市西城区西便门内大街97号,116.34642736292771,39.89157607700289,dd179b10808c059393114c81
报国寺东夹道1号院,西城,112797,https://bj.lianjia.com/xiaoqu/1111027375823/,报国寺东夹道1号院,西城区报国寺东夹道1号,116.35415079224029,39.889873617801115,69a4d3c3f46ba08122f01761
东营房八条,东城,112808,https://bj.lianjia.com/xiaoqu/1111027374016/,东营房八条小区,北京市东城区王家园胡同,116.43371570645961,39.92939457917463,0fb375c1531d32e5882fb54c
国兴家园,海淀,112810,https://bj.lianjia.com/xiaoqu/1111027374750/,国兴家园,北京市海淀区首体南路20号(近白石桥),116.32168246676002,39.932063565390514,0dc3d82d1070091175e5b6f5
西翠路12号院,海淀,112832,https://bj.lianjia.com/xiaoqu/1111027380631/,西翠路12号院,北京市海淀区西翠路12号,116.27769916788668,39.90734704509229,195ddc437bb6642c4f6d4694
珠江帝景伯爵山,朝阳,112864,https://bj.lianjia.com/xiaoqu/1111027382491/,珠江帝景,北京市朝阳区广渠路23号,116.47714277480128,39.886400721626536,b158608b5a743612d7851f83
北官厅胡同甲二号院,东城,112901,https://bj.lianjia.com/xiaoqu/1111027375829/,北官厅胡同甲二号院,北官厅甲2号1,116.42158418421204,39.94538637243093,3c0ea7c5af32d49cfbf0cbd2
南纬路南巷9号院,西城,112910,https://bj.lianjia.com/xiaoqu/1111027378637/,南纬路南巷-9号院,北京市西城区南巷南纬路南巷甲13号,116.38485867357693,39.87821032321771,974a899fd0370b8dda2f2859
铁树斜街,西城,112911,https://bj.lianjia.com/xiaoqu/1111027380001/,铁树斜街,北京市西城区,116.38426327376553,39.892562801462915,0ed095624525bbe9c4f50dbc
南线阁5号院,西城,112967,https://bj.lianjia.com/xiaoqu/1111027378649/,南线阁-5号院,"北京市西城区广安门桥往南50米,南线阁5号院",116.34606375332915,39.88758269802336,3691db0854ec8ae98b2fb507
厂洼街3号院,海淀,112979,https://bj.lianjia.com/xiaoqu/1111027376579/,厂洼街3号院,北京市海淀区厂洼街3号,116.29852826404584,39.95132570277227,1ba3a63110f0578b9868b47b
西便门西里,西城,112982,https://bj.lianjia.com/xiaoqu/1111027380601/,西便门西里小区,北京市西城区西便门外大街西便门西里,116.34602588753005,39.897893068580636,1901d0c97eaa61b7354aae30
海关总署,朝阳,113059,https://bj.lianjia.com/xiaoqu/1111027375009/,中华人民共和国海关总署,北京市东城区建国门内大街6号,116.42520333744915,39.90607805269367,b727458956e27c138bb9882d
民安小区东扬威街,东城,113063,https://bj.lianjia.com/xiaoqu/1111027374044/,民安小区东扬威街,北京市东城区东扬威街,116.42516654390045,39.941611403369215,f43a4cd125ebb8b5c056ac3f
感化胡同14号院,西城,113092,https://bj.lianjia.com/xiaoqu/1111027374573/,感化胡同14号院,北京市西城区感化胡同14号楼,116.35810375750671,39.89264941146305,76b47feaa5dc65c0e50738c9
安贞苑50号院,东城,113172,https://bj.lianjia.com/xiaoqu/1111027375691/,安贞苑-50号院,北京市东城区安定路28号,116.40279651930715,39.96935922450918,855e9b4407bff494ad31e57b
北太平路3号院,海淀,113201,https://bj.lianjia.com/xiaoqu/1111027376116/,北太平路三号院,北京市海淀区北太平路3号,116.26300482528436,39.90300290649247,845f0014c86ec4dd471a32e9
翠微东里,海淀,113224,https://bj.lianjia.com/xiaoqu/1111027376581/,翠微东里,北京市海淀区翠微路1号,116.29523510408201,39.91354331446008,a12baa40e1a5d956e956fab6
大羊宜宾胡同31号院,东城,112387,https://bj.lianjia.com/xiaoqu/1111027374050/,大羊宜宾胡同31号院,北京市东城区大羊宜宾胡同31号,116.42317414065771,39.91210069250333,a449c9e49fd4062beee4a587
泛海国际樱海园,朝阳,112444,https://bj.lianjia.com/xiaoqu/1111027374227/,泛海国际居住区·樱海园,北京市朝阳区辛庄一街28号,116.49058844561357,39.93824725991007,e52b312840827c3bbca82297
白广路东里1号院,西城,112477,https://bj.lianjia.com/xiaoqu/1111040862944/,白广路东里-1号院,北京市西城区白广路东里1号,116.35507985283485,39.88116627600387,0851aae437398933bfa82206
世华龙樾三期,海淀,112486,https://bj.lianjia.com/xiaoqu/1120025504116762/,世华龙樾三期,北京市海淀区西小口地铁站D西南口南150米,116.34497653631671,40.04358524502335,df291cd1ae1f6a2b7069d3f4
瑞安君汇,朝阳,112499,https://bj.lianjia.com/xiaoqu/1111045993904/,瑞安.君汇,北京市朝阳区白家庄北里3号,116.4534348512523,39.930157332786,44c8204ac0a1873395ca0738
酱坊东夹道,东城,112503,https://bj.lianjia.com/xiaoqu/1111041212937/,酱坊东夹道,北京市东城区,116.41439466902222,39.94048541160409,587e6a2b7f7aa865f7c59c52
冠城南园,海淀,112592,https://bj.lianjia.com/xiaoqu/1111027374522/,冠城南园,北京市海淀区马甸东路9号,116.37135267700835,39.97137070609511,edd64ce1a6d199913ee231a9
禾风仕家,东城,112607,https://bj.lianjia.com/xiaoqu/1111027374962/,禾风仕家,北京市东城区朝阳门内大街288号院,116.41545973241519,39.92166328833824,60adcf30fe441f3ac7f02595
远洋万和城A区,朝阳,112694,https://bj.lianjia.com/xiaoqu/1111027382219/,远洋万和城-A区,北京市朝阳区北四环成慧路2号院,116.428499724618,39.9911585213568,cb8fc571ac197d6ec27da295
工体北里,东城,112696,https://bj.lianjia.com/xiaoqu/1111027374716/,工体北里,北京市东城区新中街1条5号,116.43724714379925,39.93411905920408,4e97e941af0871697f29bd7f
车道沟10号院,海淀,112701,https://bj.lianjia.com/xiaoqu/1111027376361/,车道沟-10号院,北京市海淀区紫竹院路69号,116.29559006677124,39.944327259960424,56e88cbaf7021f66a4c7562f
西便门东里,西城,112740,https://bj.lianjia.com/xiaoqu/1111027380593/,西便门东里社区,北京市西城区广安门内街道,116.34891747872872,39.89840768080723,39d43f82d0ef15f8a9059da3
西便门内大街97号院,西城,112775,https://bj.lianjia.com/xiaoqu/1111027380596/,西便门内大街-97号院,北京市西城区西便门内大街97号,116.34642736292771,39.89157607700289,dd179b10808c059393114c81
报国寺东夹道1号院,西城,112797,https://bj.lianjia.com/xiaoqu/1111027375823/,报国寺东夹道1号院,西城区报国寺东夹道1号,116.35415079224029,39.889873617801115,69a4d3c3f46ba08122f01761
东营房八条,东城,112808,https://bj.lianjia.com/xiaoqu/1111027374016/,东营房八条小区,北京市东城区王家园胡同,116.43371570645961,39.92939457917463,0fb375c1531d32e5882fb54c
国兴家园,海淀,112810,https://bj.lianjia.com/xiaoqu/1111027374750/,国兴家园,北京市海淀区首体南路20号(近白石桥),116.32168246676002,39.932063565390514,0dc3d82d1070091175e5b6f5
西翠路12号院,海淀,112832,https://bj.lianjia.com/xiaoqu/1111027380631/,西翠路12号院,北京市海淀区西翠路12号,116.27769916788668,39.90734704509229,195ddc437bb6642c4f6d4694
珠江帝景伯爵山,朝阳,112864,https://bj.lianjia.com/xiaoqu/1111027382491/,珠江帝景,北京市朝阳区广渠路23号,116.47714277480128,39.886400721626536,b158608b5a743612d7851f83
北官厅胡同甲二号院,东城,112901,https://bj.lianjia.com/xiaoqu/1111027375829/,北官厅胡同甲二号院,北官厅甲2号1,116.42158418421204,39.94538637243093,3c0ea7c5af32d49cfbf0cbd2
南纬路南巷9号院,西城,112910,https://bj.lianjia.com/xiaoqu/1111027378637/,南纬路南巷-9号院,北京市西城区南巷南纬路南巷甲13号,116.38485867357693,39.87821032321771,974a899fd0370b8dda2f2859
铁树斜街,西城,112911,https://bj.lianjia.com/xiaoqu/1111027380001/,铁树斜街,北京市西城区,116.38426327376553,39.892562801462915,0ed095624525bbe9c4f50dbc
南线阁5号院,西城,112967,https://bj.lianjia.com/xiaoqu/1111027378649/,南线阁-5号院,"北京市西城区广安门桥往南50米,南线阁5号院",116.34606375332915,39.88758269802336,3691db0854ec8ae98b2fb507
厂洼街3号院,海淀,112979,https://bj.lianjia.com/xiaoqu/1111027376579/,厂洼街3号院,北京市海淀区厂洼街3号,116.29852826404584,39.95132570277227,1ba3a63110f0578b9868b47b
西便门西里,西城,112982,https://bj.lianjia.com/xiaoqu/1111027380601/,西便门西里小区,北京市西城区西便门外大街西便门西里,116.34602588753005,39.897893068580636,1901d0c97eaa61b7354aae30
海关总署,朝阳,113059,https://bj.lianjia.com/xiaoqu/1111027375009/,中华人民共和国海关总署,北京市东城区建国门内大街6号,116.42520333744915,39.90607805269367,b727458956e27c138bb9882d
民安小区东扬威街,东城,113063,https://bj.lianjia.com/xiaoqu/1111027374044/,民安小区东扬威街,北京市东城区东扬威街,116.42516654390045,39.941611403369215,f43a4cd125ebb8b5c056ac3f
感化胡同14号院,西城,113092,https://bj.lianjia.com/xiaoqu/1111027374573/,感化胡同14号院,北京市西城区感化胡同14号楼,116.35810375750671,39.89264941146305,76b47feaa5dc65c0e50738c9
安贞苑50号院,东城,113172,https://bj.lianjia.com/xiaoqu/1111027375691/,安贞苑-50号院,北京市东城区安定路28号,116.40279651930715,39.96935922450918,855e9b4407bff494ad31e57b
北太平路3号院,海淀,113201,https://bj.lianjia.com/xiaoqu/1111027376116/,北太平路三号院,北京市海淀区北太平路3号,116.26300482528436,39.90300290649247,845f0014c86ec4dd471a32e9
翠微东里,海淀,113224,https://bj.lianjia.com/xiaoqu/1111027376581/,翠微东里,北京市海淀区翠微路1号,116.29523510408201,39.91354331446008,a12baa40e1a5d956e956fab6
大羊宜宾胡同31号院,东城,112387,https://bj.lianjia.com/xiaoqu/1111027374050/,大羊宜宾胡同31号院,北京市东城区大羊宜宾胡同31号,116.42317414065771,39.91210069250333,a449c9e49fd4062beee4a587
泛海国际樱海园,朝阳,112444,https://bj.lianjia.com/xiaoqu/1111027374227/,泛海国际居住区·樱海园,北京市朝阳区辛庄一街28号,116.49058844561357,39.93824725991007,e52b312840827c3bbca82297
白广路东里1号院,西城,112477,https://bj.lianjia.com/xiaoqu/1111040862944/,白广路东里-1号院,北京市西城区白广路东里1号,116.35507985283485,39.88116627600387,0851aae437398933bfa82206
世华龙樾三期,海淀,112486,https://bj.lianjia.com/xiaoqu/1120025504116762/,世华龙樾三期,北京市海淀区西小口地铁站D西南口南150米,116.34497653631671,40.04358524502335,df291cd1ae1f6a2b7069d3f4
瑞安君汇,朝阳,112499,https://bj.lianjia.com/xiaoqu/1111045993904/,瑞安.君汇,北京市朝阳区白家庄北里3号,116.4534348512523,39.930157332786,44c8204ac0a1873395ca0738
酱坊东夹道,东城,112503,https://bj.lianjia.com/xiaoqu/1111041212937/,酱坊东夹道,北京市东城区,116.41439466902222,39.94048541160409,587e6a2b7f7aa865f7c59c52
冠城南园,海淀,112592,https://bj.lianjia.com/xiaoqu/1111027374522/,冠城南园,北京市海淀区马甸东路9号,116.37135267700835,39.97137070609511,edd64ce1a6d199913ee231a9
禾风仕家,东城,112607,https://bj.lianjia.com/xiaoqu/1111027374962/,禾风仕家,北京市东城区朝阳门内大街288号院,116.41545973241519,39.92166328833824,60adcf30fe441f3ac7f02595
远洋万和城A区,朝阳,112694,https://bj.lianjia.com/xiaoqu/1111027382219/,远洋万和城-A区,北京市朝阳区北四环成慧路2号院,116.428499724618,39.9911585213568,cb8fc571ac197d6ec27da295
工体北里,东城,112696,https://bj.lianjia.com/xiaoqu/1111027374716/,工体北里,北京市东城区新中街1条5号,116.43724714379925,39.93411905920408,4e97e941af0871697f29bd7f
车道沟10号院,海淀,112701,https://bj.lianjia.com/xiaoqu/1111027376361/,车道沟-10号院,北京市海淀区紫竹院路69号,116.29559006677124,39.944327259960424,56e88cbaf7021f66a4c7562f
西便门东里,西城,112740,https://bj.lianjia.com/xiaoqu/1111027380593/,西便门东里社区,北京市西城区广安门内街道,116.34891747872872,39.89840768080723,39d43f82d0ef15f8a9059da3
西便门内大街97号院,西城,112775,https://bj.lianjia.com/xiaoqu/1111027380596/,西便门内大街-97号院,北京市西城区西便门内大街97号,116.34642736292771,39.89157607700289,dd179b10808c059393114c81
报国寺东夹道1号院,西城,112797,https://bj.lianjia.com/xiaoqu/1111027375823/,报国寺东夹道1号院,西城区报国寺东夹道1号,116.35415079224029,39.889873617801115,69a4d3c3f46ba08122f01761
东营房八条,东城,112808,https://bj.lianjia.com/xiaoqu/1111027374016/,东营房八条小区,北京市东城区王家园胡同,116.43371570645961,39.92939457917463,0fb375c1531d32e5882fb54c
国兴家园,海淀,112810,https://bj.lianjia.com/xiaoqu/1111027374750/,国兴家园,北京市海淀区首体南路20号(近白石桥),116.32168246676002,39.932063565390514,0dc3d82d1070091175e5b6f5
西翠路12号院,海淀,112832,https://bj.lianjia.com/xiaoqu/1111027380631/,西翠路12号院,北京市海淀区西翠路12号,116.27769916788668,39.90734704509229,195ddc437bb6642c4f6d4694
